Run command:
./bin/aff3ct --sim-type BFER --cde-type LDPC --src-type AZCW -K 1723 -N 2048 -m 0.00 -M 4.41 -s 0.2 -e 100 --dec-type BP_FLOODING --dec-implem SPA -i 100 --cde-alist-path ../conf/dec/LDPC/10GBPS-ETHERNET_1723_2048.alist
Curve name:
LDPC ETH flooding (2048,1723)
Trace:
# -------------------------------------------------
# ---- A FAST FORWARD ERROR CORRECTION TOOL >> ----
# -------------------------------------------------
# Parameters:
# * Simulation ------------------------------------
#    ** Type                   = BFER
#    ** SNR min (m)            = 0.000000 dB
#    ** SNR max (M)            = 4.410000 dB
#    ** SNR step (s)           = 0.200000 dB
#    ** Type of bits           = int (32 bits)
#    ** Type of reals          = float (32 bits)
#    ** Inter frame level      = 1
#    ** Seed                   = 0
#    ** Multi-threading (t)    = 56 thread(s)
# * Code ------------------------------------------
#    ** Type                   = LDPC
#    ** Info. bits (K)         = 1723
#    ** Codeword size (N)      = 2048
#    ** Coset approach (c)     = off
#    ** AList file path        = ../conf/dec/LDPC/10GBPS-ETHERNET_1723_2048.alist
# * Source ----------------------------------------
#    ** Type                   = AZCW
# * Encoder ---------------------------------------
#    ** Type                   = AZCW
#    ** Systematic encoding    = on
# * Modulator -------------------------------------
#    ** Type                   = BPSK
# * Channel ---------------------------------------
#    ** Type                   = AWGN
#    ** Domain                 = LLR
# * Demodulator -----------------------------------
#    ** Sigma square           = on
#    ** Max type               = unused
# * Decoder ---------------------------------------
#    ** Type (D)               = BP_FLOODING
#    ** Implementation         = SPA
#    ** Num. of iterations (i) = 100
#    ** Syndrome detection     = on
# * Monitor ---------------------------------------
#    ** Frame error count (e)  = 100
#
# The simulation is running...
# ----------------------------------------------------------------------||--------------------------------||---------------------
#       Bit Error Rate (BER) and Frame Error Rate (FER) depending       ||     Decoder throughput and     ||  Global throughput  
#                    on the Signal Noise Ratio (SNR)                    ||      latency (per thread)      ||  and elapsed time   
# ----------------------------------------------------------------------||--------------------------------||---------------------
# -------|-------|----------|----------|----------|----------|----------||----------|----------|----------||----------|----------
#  Es/N0 | Eb/N0 |      FRA |       BE |       FE |      BER |      FER ||     CTHR |     ITHR |  LATENCY || SIM_CTHR |    ET/RT 
#   (dB) |  (dB) |          |          |          |          |          ||   (Mb/s) |   (Mb/s) |     (us) ||   (Mb/s) | (hhmmss) 
# -------|-------|----------|----------|----------|----------|----------||----------|----------|----------||----------|----------
   -0.75 |  0.00 |      155 |    26111 |      155 | 9.78e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.40e+05 ||     0.55 | 00h00'00  
   -0.55 |  0.20 |      155 |    24690 |      155 | 9.24e-02 | 1.00e+00 ||     0.02 |     0.01 | 1.36e+05 ||     0.71 | 00h00'00  
   -0.35 |  0.40 |      155 |    23292 |      155 | 8.72e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.41e+05 ||     0.68 | 00h00'00  
   -0.15 |  0.60 |      155 |    22035 |      155 | 8.25e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.38e+05 ||     0.70 | 00h00'00  
    0.05 |  0.80 |      155 |    20815 |      155 | 7.79e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.37e+05 ||     0.70 | 00h00'00  
    0.25 |  1.00 |      155 |    19429 |      155 | 7.28e-02 | 1.00e+00 ||     0.02 |     0.01 | 1.35e+05 ||     0.71 | 00h00'00  
    0.45 |  1.20 |      155 |    18154 |      155 | 6.80e-02 | 1.00e+00 ||     0.02 |     0.01 | 1.36e+05 ||     0.71 | 00h00'00  
    0.65 |  1.40 |      155 |    16872 |      155 | 6.32e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.39e+05 ||     0.66 | 00h00'00  
    0.85 |  1.60 |      155 |    15672 |      155 | 5.87e-02 | 1.00e+00 ||     0.02 |     0.01 | 1.36e+05 ||     0.71 | 00h00'00  
    1.05 |  1.80 |      155 |    14492 |      155 | 5.43e-02 | 1.00e+00 ||     0.02 |     0.01 | 1.35e+05 ||     0.69 | 00h00'00  
    1.25 |  2.00 |      155 |    13357 |      155 | 5.00e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.37e+05 ||     0.69 | 00h00'00  
    1.45 |  2.20 |      155 |    12186 |      155 | 4.56e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.37e+05 ||     0.68 | 00h00'00  
    1.65 |  2.40 |      155 |    10921 |      155 | 4.09e-02 | 1.00e+00 ||     0.01 |     0.01 | 1.37e+05 ||     0.69 | 00h00'00  
    1.85 |  2.60 |      158 |     9668 |      155 | 3.55e-02 | 9.81e-01 ||     0.02 |     0.01 | 1.35e+05 ||     0.69 | 00h00'00  
    2.05 |  2.80 |      176 |     8596 |      154 | 2.83e-02 | 8.75e-01 ||     0.02 |     0.01 | 1.23e+05 ||     0.75 | 00h00'00  
    2.25 |  3.00 |      254 |     7690 |      151 | 1.76e-02 | 5.94e-01 ||     0.02 |     0.02 | 95080.34 ||     1.00 | 00h00'00  
    2.45 |  3.20 |      576 |     6709 |      142 | 6.76e-03 | 2.47e-01 ||     0.04 |     0.03 | 50027.80 ||     1.87 | 00h00'00  
    2.65 |  3.40 |     1798 |     5417 |      120 | 1.75e-03 | 6.67e-02 ||     0.09 |     0.08 | 22476.26 ||     4.30 | 00h00'00  
